"OID_","POINT_X","POINT_Y"
,100.067014,37.171559
,99.258919,36.626679
,100.091844,37.270909
,100.667986,37.255161
,99.802943,37.186854
,100.404644,37.344407
,100.787069,37.008161
,99.241337,37.410035
,99.342690,36.909893
,99.979139,37.549328
,100.373108,37.397015
,99.356595,36.886539
,100.634289,36.881627
,99.695880,36.963730
,99.128278,36.522747
,100.015711,36.677726
,100.247643,37.366621
,99.053888,36.657672
,99.646318,37.566191
,100.029628,36.464868
,99.564072,36.607231
,100.297063,36.580169
,99.771837,37.120184
,100.504718,37.023993
,99.239318,36.848506
,99.054605,36.880016
,99.335584,37.501266
,100.370302,36.670728
,98.977160,36.913740
,99.508684,37.208631
,98.821322,37.376236
,99.342417,36.737501
,99.626004,37.386142
,99.292417,36.581954
,99.223936,36.571818
,99.777280,37.394042
,99.349966,36.700890
,99.585083,37.336073
,100.182909,37.289447
,98.842509,37.004809
,99.362698,36.850332
,99.731828,36.514824
,99.559023,36.643667
,99.073973,37.019575
,99.626096,36.841884
,99.246754,36.877323
,100.482732,37.144509
,99.075975,37.453632
,99.043341,36.839020
,100.421583,36.602750
,99.000542,37.004910
,98.800128,37.193144
,99.015331,36.533399
,99.411580,36.541521
,99.721336,36.689579
,99.841247,36.703825
,99.500473,36.687650
,99.142757,37.428699
,99.450587,36.505927
,98.873090,36.527582
,100.521934,37.392252
,99.703812,37.192788
,98.969991,36.887005
,99.383003,37.088255
,100.378651,37.403420
,99.583288,36.721404
,98.935902,36.934186
,98.876824,36.600180
,100.100286,37.428360
,100.116633,36.584077
,99.125562,37.137940
,99.174799,36.775056
,99.630002,37.349932
,99.236349,36.884350
,98.986848,36.539998
,99.572503,37.239768
,99.852177,37.062204
,99.046036,36.759619
,99.113665,37.372279
,99.461068,37.314723
,99.665831,37.063987
,100.653950,37.339352
,99.104864,37.127029
,100.411440,37.136427
,98.908945,36.739501
,99.622566,36.777780
,99.564230,36.551216
,99.662874,36.501688
,99.682950,37.198768
,98.910837,37.273016
,100.770730,36.899531
,99.922890,37.481966
,99.689624,37.419864
,99.013320,37.204746
,99.809556,37.346037
,100.290003,37.525342
,99.947761,36.535226
,98.856236,37.271960
,98.796187,37.362697
,100.299380,36.625203
,100.176475,37.240052
,99.827100,37.002202
,99.293402,36.901546
,99.816049,36.617196
,100.399361,37.426392
,100.743638,37.305980
,99.922911,36.681972
,99.017842,36.519538
,98.996279,36.919002
,99.189008,37.493193
,99.583972,36.647707
,99.727348,37.208700
,100.290786,37.499521
,99.528532,37.419192
,99.203296,37.277940
,99.883688,36.718805
,99.520175,37.096748
,99.532551,36.495770
,98.963828,36.821979
,99.996186,37.462252
,98.888749,36.858031
,99.464823,37.187077
,99.788090,36.729194
,99.173392,36.975714
,100.638135,37.244557
,99.121606,36.641101
,100.329113,37.326612
,99.175429,37.432032
,100.385244,37.250656
,99.464151,36.774297
,99.000402,37.082385
,99.685820,37.281759
,100.175894,37.337757
,99.292594,37.036169
,99.328901,36.763700
,99.430682,36.524802
,100.620481,37.287144
,99.658823,37.430724
,100.147270,37.273799
,99.837743,37.026364
,100.657154,36.768608
,99.079479,36.759846
,100.691916,37.303901
,99.883421,36.608709
,100.510850,37.127994
,99.569462,36.651292
,100.669330,37.367395
,100.050478,36.546718
,98.866905,36.869650
,100.368181,37.419595
,99.702962,36.882492
,100.151709,36.613776
,99.660204,36.554542
,99.131445,36.787691
,99.939082,37.547864
,100.586111,36.956794
,99.568404,37.163185
,99.079707,37.116789
,100.740870,36.944494
,99.991890,37.486358
,98.875437,37.063483
,99.064111,37.175084
,100.044077,36.465499
,99.867999,37.535827
,100.148098,37.397800
,99.153345,36.700290
,99.240107,36.771288
,99.844743,36.605807
,100.143971,36.580939
,99.333026,37.019853
,99.073923,37.455109
,100.640161,36.891530
,99.189532,37.095604
,99.377500,37.289662
,99.907776,36.531811
,100.506136,36.930824
,99.892327,37.017406
,100.037685,37.482848
,99.056473,36.993280
,100.392181,37.276715
,99.241998,36.802803
,99.551127,37.353685
,99.033808,36.516527
,99.543947,37.461989
,99.508315,36.747793
,99.695058,36.972915
,99.136237,37.127150
,99.315850,37.350905
,99.475831,36.811645
,99.479560,36.721511
,100.505897,37.145280
,99.664243,36.565259
,99.519693,36.989118
,98.830320,36.589533
,100.171065,36.552750
,100.004605,37.232480
,99.291923,37.169375
,99.325991,37.422052
,99.286511,37.411381
,99.719149,37.542003
,99.655772,37.447491
,99.274444,37.288007
,99.090834,37.372303
,100.077520,37.393520
,99.706275,36.935366
,100.618483,37.033960
,99.708719,37.340360
,99.864809,37.317021
,99.797299,36.980435
,98.886308,37.401051
,99.317350,37.312271
,100.798177,37.305908
,99.895041,37.401772
,99.874533,37.368391
,99.252647,36.547208
,100.250029,37.294181
,100.573025,37.293071
,98.986741,37.200845
,99.725946,37.458166
,100.504579,37.199528
,99.955933,37.246279
,99.905328,36.748270
,99.932810,37.503897
,100.151327,36.608117
,100.485952,37.092675
,99.220677,37.215262
,99.038412,36.667570
,100.516685,37.474733
,99.354109,37.279537
,99.185392,37.076106
,100.277800,37.530483
,98.874018,37.035012
,100.822691,37.406446
,99.577436,37.499026
,99.096330,36.990782
,99.847045,36.591817
,99.136439,36.976280
,99.396701,37.178217
,100.444593,36.664230
,100.161534,37.172707
,100.710740,37.008743
,100.542063,36.958536
,99.769922,36.828932
,100.126494,37.235708
,99.505726,36.644138
,99.108235,37.198077
,99.215419,37.169153
,99.396175,36.864019
,99.107988,37.006964
,99.096390,37.381081
,99.878431,37.060424
,100.557990,37.210633
,99.508548,37.008199
,99.281810,37.113810
,99.657705,37.107500
,100.556168,37.441402
,99.386126,37.044791
,100.631528,37.138976
,99.514832,36.689805
,99.840144,37.095359
,99.761113,36.553853
,99.558610,37.018296
,99.492227,37.023330
,99.750690,36.852905
,99.975459,37.373182
,100.209426,36.615516
,98.972738,37.251580
,99.422821,37.461870
,99.512681,36.554694
,100.669846,37.184578
,99.006598,36.647422
,99.845649,36.533704
,99.576950,36.643370
,99.295951,36.594159
,99.336509,36.623000
,99.119701,37.372452
,98.862418,37.117261
,100.004141,36.546635
,99.393335,37.015641
,99.276292,36.973618
,99.521606,36.829725
,100.571726,37.228429
,99.226251,37.010894
,99.008806,37.392563
,99.832534,37.527331
,100.527848,37.185779
,98.840738,37.159102
,98.966331,36.779237
,99.601499,37.241862
,99.786347,37.362839
,98.983218,36.561701
,100.348783,37.306560
,99.007653,36.554737
,100.551533,37.318333
,99.491556,36.814875
,99.373818,37.184986
,99.679786,36.563039
,99.534820,37.525520
,99.618949,37.135570
,99.716495,37.223029
,100.294335,36.543741
,99.993425,36.604073
,100.534652,37.285890
,99.522570,36.656348
,100.068492,37.529821
,98.946599,36.600069
,99.613353,37.396061
,98.815903,37.096289
,99.192310,37.456603
,98.863084,37.115979
,100.188796,37.496210
,99.109563,37.023444
,100.283715,37.458135
,99.624972,36.627494
,99.626316,37.541744
,99.702049,37.471024
,99.470541,37.035196
,99.353552,36.522841
,100.453541,37.311255
,100.034612,37.292332
,99.351127,36.557898
,100.077348,37.341894
,100.737952,36.877423
,100.418488,36.628377
,99.279715,37.097155
,99.422351,36.835583
,99.595366,37.239693
,99.870426,36.531161
,99.201253,36.836982
,99.209204,36.628406
,100.564793,37.418794
,100.131243,36.559113
,100.599045,36.863787
,99.077742,36.684179
,98.943527,37.131485
,99.537408,36.935745
,99.021525,37.124761
,99.089344,36.531172
,99.461376,37.033693
,100.203746,37.324163
,99.982127,37.370508
,99.485688,37.430386
,100.195962,36.500129
,98.882091,36.577160
,100.449797,37.472567
,99.672708,37.280377
,99.883818,37.027074
,100.568643,37.335825
,100.097743,36.492209
,100.487577,36.841454
,100.070732,37.340988
,99.277579,36.581462
,99.731724,37.096240
,99.824895,36.960928
,99.153340,37.137402
,99.454814,36.528376
,100.551020,37.383550
,99.596163,36.529081
,99.077550,36.603840
,100.694575,36.970853
,100.266043,37.501135
,99.831417,36.703099
,99.359084,36.895062
,99.314353,37.458277
,99.016984,37.043274
,100.020696,36.520125
,99.321658,36.871012
,98.966130,36.723490
,98.928968,37.114361
,99.186359,37.329081
,99.023241,36.602561
,98.861822,36.733138
,99.560850,36.796579
,100.745942,36.905090
,99.605686,36.831274
,100.785825,37.015577
,99.046230,37.043180
,99.171438,37.123825
,99.357867,36.844212
,98.877705,36.637088
,100.564197,36.912222
,99.089016,37.124583
,99.700897,37.051324
,99.467324,37.410731
,99.488050,36.724768
,99.935969,37.275451
,100.467583,37.098798
,100.550084,36.875159
,99.585654,37.175633
,99.375209,36.985928
,99.278472,36.653334
,98.960703,37.021545
,99.832201,37.436391
,99.867793,37.467978
,99.556736,37.009942
,100.744952,37.287494
,99.456483,36.888371
,99.684253,37.088268
,99.487651,36.812327
,99.056287,37.101460
,98.990410,37.185876
,100.176642,37.417031
,100.777349,37.312949
,99.275010,36.606634
,99.642118,36.559047
,100.727821,37.312451
,100.496863,37.112121
,98.941635,37.159840
,99.137098,36.680547
,100.613726,37.337689
,99.828576,37.373697
,99.931065,37.378380
,100.409674,37.410900
,99.126815,36.790270
,100.695998,37.215005
,100.675098,37.175762
,99.550029,36.734680
,99.923065,37.493046
,99.720735,37.123740
,99.834356,36.511723
,99.435777,37.062491
,99.346019,37.385966
,100.018933,37.232808
,99.221257,36.632775
,98.944853,37.293836
,99.778833,36.673354
,100.427986,37.163012
,99.551368,36.634185
,100.004090,37.386655
,99.071280,36.837696
,98.917493,37.432815
,99.541047,36.496868
,100.484600,37.355704
,100.422586,37.155365
,100.733013,37.348816
,100.229406,37.280851
,100.166705,37.417502
,99.912451,36.995410
,99.663185,37.305154
,99.108649,36.966321
,99.105547,36.848164
,100.367466,37.195139
,100.463163,37.153805
,100.719469,37.317082
,99.785547,36.825343
,99.931662,37.425640
,99.807780,37.263953
,100.396021,37.435899
,98.903936,37.347459
,99.030819,36.735969
,100.734107,36.721064
,99.691394,37.188232
,100.346867,37.343733
,99.792749,36.591831
,99.641155,36.750186
,100.646734,36.765203
,99.798720,36.485761
,99.391623,37.403125
,98.961448,37.095909
,99.492344,36.691861
,99.361041,37.160860
,99.036503,37.143152
,100.314392,37.518085
,100.451682,37.262318
,99.802966,37.398122
,99.593787,36.901873
,99.677497,36.494359
,99.546374,36.715951
,99.969627,37.388566
,100.317639,37.353459
,100.554031,36.832891
,100.306139,36.554926
,99.559589,37.238245
,99.430660,37.291130
,100.413449,36.891934
,99.814042,36.461177
,98.878998,36.579277
,99.205312,37.499839
,99.044508,36.854141
,100.327546,37.193368
,99.640343,37.039579
,98.842715,37.121266
,99.325807,36.967119
,99.531414,36.919519
,99.561151,37.073563
,99.739107,36.633843
,99.424224,37.337369
,99.060132,36.655309
,98.946991,36.883926
,99.302341,36.714410
,99.819415,37.347094
,100.534180,36.995561
,100.634705,36.861842
,100.656369,37.097501
,99.568484,36.869078
,99.938233,37.253872
,98.935165,37.109168
,99.205656,36.531167
,99.488338,37.549432
,99.494011,36.941868
,98.991302,37.104447
,100.645749,37.025645
,100.510460,37.260536
,99.564284,36.512221
,99.547453,36.694560
,100.735994,36.755094
,99.110918,36.940165
,99.400511,36.700041
,98.873978,36.534147
,100.145714,36.549173
,100.160945,37.438857
,99.687147,37.521179
,100.067575,37.389175
,99.464819,37.182171
,99.857045,37.567681
,100.045917,37.430248
,99.741246,36.518954
,98.827460,36.578619
,100.559524,36.953564
,100.535245,37.336081
,99.424046,36.742196
,99.076660,36.523034
,99.194627,37.310933
,99.555946,36.802649
,99.068119,37.193567
,99.871662,37.504034
,99.862630,36.736356
,100.517229,36.916145
,99.212430,36.603800
,100.084116,36.480151
,99.469708,36.992052
,99.403190,36.993057
,99.191856,37.011354
,99.661318,37.441773
,99.410491,37.329013
,100.508810,37.096184
,100.572230,37.311969
,100.725263,36.718162
,99.070122,36.943480
,100.329746,36.677086
,98.851285,37.282815
,99.804502,37.013737
,100.364597,36.562660
,99.750567,36.856081
,100.575861,36.850199
,100.543993,36.837385
,100.270028,37.405194
,100.360183,37.106180
,100.643830,37.187227
,99.435446,37.164308
,99.874983,37.585326
,100.196864,37.330831
,100.746456,37.205533
,99.017228,36.540455
,99.419429,36.725104
,99.833817,36.664672
,100.604881,37.446905
,100.308885,36.638971
,99.958537,36.699946
,99.602951,36.478989
,100.733776,37.136650
,99.543564,36.744375
,99.092127,36.737505
,100.438620,37.144646
,100.711129,37.399536
,99.066889,36.697585
,99.084342,37.020731
,98.853222,36.947485
,100.567778,37.006466
,99.925699,36.731668
,100.042520,37.376569
,99.373084,36.822189
,99.651108,37.326585
,99.869245,36.458837
,99.858072,37.208658
,99.151682,37.108020
,99.347502,36.837604
,100.018043,37.440179
,100.262793,36.672693
,99.639929,37.084231
,99.540357,36.600465
,99.007194,37.437706
,99.225139,36.531041
,98.990188,36.674724
,99.914350,36.477056
,100.447308,37.302546
,99.387887,36.665613
,100.096030,37.450884
,100.705317,36.777249
,99.034423,37.277762
,99.370484,37.104140
,100.410796,37.282439
,100.269222,37.301772
,99.657195,36.972376
,99.190401,37.223534
,99.195494,37.351473
,100.516609,36.845808
,99.762618,36.839028
,98.854624,36.954547
,99.387299,37.433118
,98.974616,36.735516
,98.881943,36.570930
,98.921006,36.649971
,99.044579,37.386981
,99.622636,37.549281
,99.074332,37.072594
,100.262993,37.201479
,99.647321,36.901666
,99.555558,37.165660
,99.482935,36.614231
,100.111357,36.534596
,99.297933,36.981062
,99.295425,37.323301
,99.732732,36.492963
,99.742283,36.564643
,99.508335,37.209991
,98.998021,36.968041
,99.939716,37.446521
,99.300178,37.405820
,99.130271,36.825533
,100.205480,37.417405
,99.775507,37.286855
,99.634204,37.496909
,99.078100,37.069849
,100.487828,36.953161
,98.851104,36.890180
,98.795405,37.261434
,99.170452,36.890530
,100.536477,37.198710
,99.308331,37.076036
,100.061088,37.558925
,99.432127,36.770087
,99.529322,36.956061
,98.915054,36.793536
,99.162433,36.753472
,100.012336,37.388968
,100.049473,36.474754
,99.427994,37.129605
,99.343398,36.649630
,98.928615,37.132176
,99.383479,37.367167
,99.391116,37.022011
,99.842332,36.515553
,100.634117,37.289860
,100.521700,37.361798
,99.708129,36.594699
,100.077726,37.331935
,99.316968,37.115922
,100.256459,36.636001
,99.321259,36.998862
,99.041873,36.670308
,98.940224,37.387525
,100.383488,37.159861
,99.286079,37.267524
,98.863141,36.981873
,99.670929,37.415989
,99.312768,36.560563
,100.232802,37.269789
,99.270482,37.429071
,99.801767,37.203418
,99.737258,36.733025
,99.146943,37.248263
,99.887500,37.291850
,99.221183,37.068357
,100.285762,37.349505
,100.018762,37.554194
,98.800511,37.139406
,100.700603,36.763199
,99.368861,37.032921
,99.554555,36.666191
,99.497795,37.143487
,99.539805,37.047815
,99.524523,37.180247
,100.789106,37.212791
,99.304761,37.262468
,100.490365,37.167773
,99.438872,37.092253
,99.117059,37.384785
,99.874076,36.699920
,98.927891,36.597813
,100.484933,37.002002
,99.629977,37.533702
,100.463529,37.407158
,99.143517,36.919280
,98.851649,37.123079
,99.353601,37.401053
,98.874564,36.540351
,99.970080,36.604579
,99.279051,36.860648
,99.353569,36.917582
,99.384909,36.651738
,99.389848,36.721723
,100.440272,36.625467
,100.049886,37.186024
,100.529979,37.432033
,99.682461,36.511960
,99.630674,36.812567
,99.451006,36.498565
,100.550104,37.100697
,99.016119,37.219799
,99.951630,37.587718
,99.065241,36.654207
,99.184753,37.484307
,100.580057,37.224159
,99.949241,36.639120
,99.563338,37.048746
,99.879906,37.282381
,99.887930,36.538086
,99.610415,36.908957
,99.176816,37.158870
,100.405501,37.316537
,99.768582,36.956659
,99.375386,37.456958
,99.698934,36.950343
,99.724771,36.710915
,99.537700,37.423592
,98.971498,36.540514
,98.841473,36.783004
,99.162914,37.095488
,98.820194,37.028320
,99.809239,36.690635
,99.836044,36.946778
,99.683121,36.806856
,99.950540,37.259558
,100.700979,37.057947
,100.443749,37.416263
,98.823188,36.730376
,99.808833,37.462174
,100.654898,37.285615
,99.894656,36.968811
,99.290774,36.673103
,99.556158,36.971909
,99.144535,36.739583
,99.990552,36.630498
,100.106930,37.256135
,99.315916,36.851256
,100.067242,37.339497
,99.125284,36.780352
,99.821880,36.527878
,99.385237,37.071273
,98.873977,36.749825
,99.445002,37.545331
,100.344027,37.107851
,99.169688,36.959656
,99.740732,36.916882
,99.474194,37.156266
,99.056741,36.678337
,99.879208,36.703933
,98.853985,36.810083
,100.566069,37.249380
,99.400392,37.057263
,99.587090,37.517268
,99.284890,36.830419
,100.805005,37.253677
,100.262936,36.584868
,99.649749,36.875360
,100.305930,37.369941
,99.597118,37.104178
,99.493599,37.065521
,99.199073,37.163232
,99.608608,37.208757
,99.633322,36.593587
,100.237036,36.665321
,99.195521,36.552191
,99.940547,37.579927
,99.200431,37.293253
,99.722020,37.575899
,99.689230,36.751514
,99.915164,37.554808
,99.799235,37.577116
,100.714099,37.041254
,100.748227,37.398119
,99.896125,36.719870
,99.675064,36.821188
,99.176714,36.582322
,99.785196,36.627122
,99.912861,36.985314
,99.662453,36.509143
,100.328949,37.231629
,99.569785,37.486051
,99.880810,37.338381
,99.128157,36.996123
,100.667417,37.230529
,99.241581,37.180211
,100.391378,37.128177
,99.652128,37.072247
,98.869908,36.604362
,99.702043,36.798312
,98.871320,36.663244
,99.548952,36.711262
,100.531541,36.911154
,99.262011,37.003470
,99.650412,36.655434
,100.073486,37.483833
,99.372631,36.943569
,100.738667,37.311450
,100.309920,37.191354
,98.872689,37.363691
,99.486001,37.538522
,99.580048,37.119467
,98.911488,36.741621
,99.378606,36.656102
,100.455309,37.090517
,100.197773,37.441502
,99.005629,36.665222
,99.541265,36.614641
,100.221019,36.673552
,100.050984,37.563507
,100.436065,37.399244
,99.976479,36.614204
,100.401044,37.290931
,99.870733,37.419037
,99.821790,36.532706
,100.176040,36.583590
,99.809732,37.350080
,98.913189,37.251751
,99.849911,37.521528
,99.461721,37.521038
,100.123642,36.488727
,99.077213,37.301263
,99.207052,36.978410
,99.028554,37.072324
,100.012776,37.521884
,100.533416,37.121033
,99.646022,37.387180
,98.865931,37.155263
,99.189008,37.015801
,99.525449,36.557173
,100.671939,37.245665
,100.239986,37.305089
,99.421056,36.902193
,99.569565,37.555043
,99.821375,36.653906
,100.617538,37.427181
,99.284383,36.790795
,99.608141,36.676898
,100.513255,37.312655
,99.268962,36.747464
,100.720342,37.061813
,100.638425,37.372290
,99.817845,37.484430
,98.918146,37.012514
,100.506711,37.308216
,98.971239,37.306232
,99.308305,37.357311
,99.058028,36.781855
,99.846371,37.064265
,100.238934,37.369604
,98.832888,37.251369
,99.362674,37.313353
,100.585205,37.225387
,99.778121,36.567969
,99.727379,37.565197
,99.119393,37.175384
,99.174183,36.522033
,98.972492,37.377497
,100.161922,37.530720
,99.220224,36.592956
,99.004047,37.175034
,99.110228,37.489335
,99.656559,37.356847
,99.896545,36.501251
,100.432263,36.860974
,99.407373,37.474473
,99.659644,36.974287
,100.511942,37.324404
,100.417236,37.112501
,100.242135,37.483885
,100.769924,37.291340
,100.671567,37.214362
,99.655208,37.417077
,99.934283,36.720833
,99.204446,37.236558
,99.724688,37.313772
,99.169018,36.589211
,99.448453,37.227934
,100.159955,37.444217
,99.789525,36.661624
,99.237753,36.746142
,99.524499,36.638349
,100.050690,36.465752
,99.715238,37.474362
,99.912879,36.687394
,99.600099,36.834217
,99.802952,36.961013
,99.002092,37.459530
,98.933479,37.057094
,99.212882,37.081162
,99.536927,37.299968
,99.850566,37.074795
,99.340393,37.243640
,100.348420,37.372216
,99.937786,36.613877
,99.691891,37.508249
,99.734245,37.314156
,100.268120,36.626358
,100.169282,37.416309
,98.864756,36.774269
,99.298244,36.599801
,99.465115,36.706375
,98.887639,37.403978
,99.433513,36.820525
,99.640254,37.188878
,99.602218,37.371708
,99.207255,36.632814
,99.186184,37.227188
,99.547951,37.532855
,100.776581,37.040563
,99.631114,36.743484
,100.186159,37.238595
,100.716580,36.976479
,100.782690,37.271303
,99.820961,36.910658
,99.291736,37.274290
,99.887861,36.464012
,99.001510,36.881861
,99.519224,36.481818
,99.154123,36.932744
,99.063093,36.884599
,99.879824,37.427686
,99.398659,36.684028
,100.116579,37.299472
,100.535177,37.217195
,98.870197,37.228913
,99.869822,37.199960
