"OID_","POINT_X","POINT_Y"
,99.617175,36.527603
,99.729026,36.716289
,99.917209,36.353909
,99.541437,36.571908
,99.408916,36.807390
,100.753034,36.981032
,100.456049,37.401665
,99.719365,36.359752
,98.843127,36.627189
,99.702134,37.029584
,99.252617,36.960171
,99.345079,37.235547
,99.579745,37.491857
,99.091843,36.995662
,99.272617,36.683031
,100.490392,37.345077
,99.205869,36.736860
,98.844976,37.339753
,99.389867,36.719548
,100.047183,37.579986
,99.190479,37.437903
,99.868416,36.392493
,99.226263,37.233826
,98.925250,36.873301
,100.646564,37.276293
,99.473645,37.264265
,99.343207,36.776293
,99.450746,36.873925
,99.794814,37.352814
,99.557177,37.361332
,99.322024,37.259389
,98.950946,36.845968
,100.068022,36.502858
,100.212420,36.488202
,100.644842,37.315829
,98.914520,36.633119
,99.118149,36.918343
,99.740255,36.390708
,99.594337,37.345670
,100.263839,37.252327
,99.095279,36.573704
,99.369343,37.097519
,99.331356,37.474589
,98.842044,36.676881
,99.012372,36.663242
,99.668012,37.337057
,100.678171,36.888370
,99.462188,36.901372
,99.807903,37.286855
,99.522153,37.487436
,100.609621,36.790803
,100.202735,37.388150
,99.746732,37.072897
,99.608311,37.229017
,99.597254,37.431041
,98.963153,37.400652
,99.356522,37.169869
,100.371600,36.587827
,98.868171,36.610825
,100.567351,37.368504
,99.595893,37.273749
,98.894697,37.306455
,98.952704,37.311314
,99.603752,36.870807
,99.821747,37.487575
,99.756626,36.763881
,99.976464,36.550506
,99.706886,36.407636
,100.164651,36.585687
,99.142360,36.653497
,99.153584,36.851900
,99.448257,36.945642
,99.094839,36.575759
,99.358332,37.385212
,100.559203,37.350301
,99.004557,36.760494
,99.856076,36.720478
,99.148564,36.469683
,99.905834,37.412708
,99.268837,37.074263
,99.113232,37.312546
,100.261685,36.579224
,100.604046,37.071182
,98.979669,37.247408
,99.659457,36.715810
,99.856343,37.541066
,99.221167,36.925951
,100.749586,36.869429
,98.971815,37.308846
,99.667295,36.375429
,99.451132,36.663414
,100.349762,36.449179
,100.097985,37.415401
,99.155470,36.578614
,99.974611,37.327304
,100.736965,36.839799
,99.597542,37.394365
,100.495979,37.240798
,98.930065,36.556289
,100.761323,37.134186
,98.940613,36.946520
,98.976844,36.539895
,100.536300,36.957688
,99.492145,37.062579
,99.821789,37.532153
,99.851563,37.446605
,100.118404,36.404320
,99.620462,36.452836
,100.414754,37.246419
,100.574301,37.426429
,99.045893,37.138958
,99.230478,36.999442
,99.631462,36.414230
,100.109437,36.533103
,99.068955,36.526250
,98.827084,37.393426
,100.578963,37.037486
,100.146071,36.598193
,100.580771,36.994161
,99.724255,36.834725
,99.299315,36.768178
,99.711831,37.028873
,100.725522,37.254313
,99.703850,37.042716
,99.290084,36.502644
,99.768160,37.082868
,100.455528,37.109910
,99.871658,36.370647
,99.167487,36.718604
,100.751654,36.935195
,99.898359,36.683414
,99.524349,37.097303
,100.162089,37.327297
,99.921129,37.229170
,99.807181,36.800879
,99.351781,37.100663
,99.419640,37.121227
,99.980259,36.381465
,99.935058,37.262112
,99.614294,36.409029
,98.887029,36.528907
,99.464255,37.385018
,98.882108,36.845039
,98.953529,36.566974
,99.687376,36.730070
,100.529749,37.337884
,99.450929,36.414982
,99.893436,37.021377
,99.625991,36.730722
,100.082483,36.660654
,99.637154,36.652945
,100.155758,37.277709
,99.301343,37.494728
,100.668911,37.412470
,99.529731,36.969010
,99.892933,37.401431
,99.027566,37.231378
,100.505333,36.588950
,100.737499,37.281290
,99.615063,37.356232
,98.894984,37.308992
,99.386075,37.241901
,100.182868,37.191872
,100.794012,37.040955
,99.727979,37.012692
,100.086824,36.447260
,100.497570,37.431515
,99.402258,37.313393
,99.538007,36.917151
,99.587785,36.800799
,100.280639,37.486959
,99.258148,36.626726
,100.399703,37.154677
,99.432180,36.631573
,100.534090,36.989675
,99.303257,36.873517
,99.933690,37.319218
,99.587843,37.299724
,100.634897,37.082375
,99.286988,36.544296
,98.982369,37.243655
,100.274545,37.311399
,100.303136,37.338089
,99.721501,37.140805
,98.940726,37.239491
,99.038487,36.918996
,100.366612,37.235574
,99.565206,36.458760
,99.973882,37.413069
,99.542235,37.350287
,99.235151,36.751307
,100.800808,37.289375
,98.934417,36.582089
,100.072339,36.452288
,99.000020,37.026747
,99.750046,37.478425
,99.991789,37.513015
,100.532349,37.365879
,100.086397,37.228967
,100.734821,36.868141
,99.558505,36.681709
,100.513643,36.594567
,99.870356,36.529734
,98.859916,37.267489
,99.609602,37.568324
,99.598648,36.421371
,100.327602,37.133095
,99.122192,36.477811
,100.170889,37.480637
,100.490479,36.869128
,99.042272,36.524523
,99.673443,37.540787
,99.959736,37.497765
,99.900143,36.581070
,100.094686,37.372146
,99.814908,37.252067
,98.991523,37.015156
,99.301191,36.481621
,100.322893,37.165183
,100.087418,37.314365
,99.024913,37.434983
,99.713946,36.984607
,100.649327,37.206381
,100.745666,37.169494
,99.139053,36.859756
,99.097430,37.060428
,100.630705,37.176752
,100.021952,37.303776
,98.929583,37.056689
,100.603083,37.326469
,99.097750,37.092909
,99.021351,36.836445
,99.925087,37.287975
,99.358782,36.995309
,99.990041,36.570454
,99.285169,36.515631
,100.073140,37.367772
,99.593111,36.426851
,99.201077,37.314171
,99.786508,36.579858
,100.032671,37.294416
,99.129582,36.633205
,99.732567,37.100631
,99.856660,36.551030
,100.059980,37.399217
,99.897010,37.192440
,99.301165,36.601711
,98.870248,36.883518
,99.055930,37.369863
,100.192417,36.381581
,99.441257,37.333051
,98.797498,37.356534
,100.734410,37.330018
,99.693473,37.550977
,99.550037,37.184384
,99.532606,36.731896
,99.619658,36.994650
,100.458268,37.282934
,99.883156,37.350593
,99.297769,37.447511
,99.716385,36.726042
,99.384232,37.363109
,99.430455,37.020934
,99.304339,37.297691
,99.396769,36.428429
,99.874209,36.623747
,99.776983,37.116042
,99.780255,36.554334
,100.013730,36.375318
,100.296941,36.633846
,99.311060,36.897869
,100.617804,36.965058
,99.162633,36.608082
,99.459146,37.001483
,100.250080,37.350244
,98.959397,37.087731
,99.170061,36.795429
,99.904512,36.525516
,99.963100,37.570460
,98.975835,37.070472
,99.744359,37.529288
,99.105327,36.621059
,99.701955,37.517881
,98.992618,36.797844
,99.447910,37.387304
,99.031523,37.371088
,98.836757,37.393297
,100.652662,36.922631
,99.137700,37.304167
,99.794238,37.192881
,100.079786,36.358133
,100.571602,36.951266
,100.051436,37.511849
,99.600180,36.895289
,100.440673,37.211620
,99.626034,36.537982
,100.209561,36.503619
,99.237380,36.686357
,100.127798,37.385699
,100.237961,36.422026
,98.947282,37.001149
,99.410043,37.381178
,99.470722,36.704403
,100.683703,37.222293
,99.175130,37.340291
,99.924314,36.510275
,100.553780,36.858866
,99.155893,37.329362
,99.142938,37.418217
,99.018385,37.487138
,99.729265,37.406758
,99.698554,36.646567
,100.308689,37.387153
,100.704493,36.791382
,99.255872,36.883255
,99.513409,37.213442
,100.430852,36.860879
,99.326145,36.500798
,99.518949,36.522962
,100.498483,37.410836
,99.688362,37.353245
,99.789526,37.591647
,99.638103,37.213271
,99.497173,36.422831
,100.131559,36.630457
,99.627154,37.103042
,100.386544,37.370442
,99.401146,37.436504
,99.765882,37.341156
,99.988768,36.564473
,99.244698,36.902530
,99.685834,37.465025
,99.621149,36.612455
,99.948397,37.368916
,100.110992,37.246027
,100.332752,36.543273
,100.612540,37.286093
,99.879715,36.684680
,99.800271,37.322173
,99.605379,37.150170
,99.843266,37.331423
,98.817081,37.238606
,100.390671,37.054892
,99.604085,36.505089
,99.466261,36.666059
,99.713666,36.621574
,100.701052,37.412772
,99.919074,36.436245
,100.473727,37.088696
,99.195738,36.641780
,100.700014,37.218597
,99.299051,36.949006
,99.691184,36.698622
,98.987597,36.551118
,100.096095,36.522324
,99.213166,37.286733
,99.865236,36.681407
,99.133234,36.693036
,100.741506,36.893615
,99.538711,37.311790
,100.052543,36.393667
,99.489973,36.413827
,99.911252,37.237077
,99.127066,36.872704
,99.282757,36.486693
,99.579323,36.884850
,99.334189,37.435305
,99.383119,37.159067
,99.386024,36.501165
,100.162600,36.376153
,100.533546,37.064900
,100.685694,36.981871
,98.878161,37.301469
,99.269000,36.751639
,99.726442,36.461885
,99.450822,36.475410
,99.515172,36.764286
,98.841660,37.361823
,99.725144,36.538061
,99.196455,36.495014
,99.886873,36.339853
,99.445822,36.564575
,99.933602,37.334116
,99.316693,37.375838
,100.440283,36.622505
,99.928276,36.447738
,100.027754,37.437805
,98.877670,37.334495
,98.800277,37.263133
,99.452813,36.742860
,99.293189,36.626520
,99.907809,36.525377
,99.284886,36.927386
,99.051375,37.418055
,99.153133,36.845011
,99.372556,37.063690
,99.725857,37.058619
,98.911717,37.420128
,99.991781,37.364679
,99.007821,37.358672
,99.094010,36.736021
,100.571178,36.972813
,99.955292,37.471235
,98.950430,37.350391
,99.074797,37.041264
,99.806687,37.401995
,100.478984,36.607728
,99.055546,37.049751
,100.534427,37.313451
,99.498329,37.497062
,99.562621,36.488519
,99.472653,37.039066
,100.115310,36.425319
,100.323506,36.615130
,99.204511,37.215917
,99.026567,36.798607
,99.139247,36.505524
,98.875683,36.972168
,99.694520,37.078755
,99.342972,36.664596
,99.546563,37.245913
,99.881162,36.633702
,100.724382,37.339135
,100.012137,36.485327
,99.315208,36.850325
,100.797371,37.371352
,100.520710,37.134942
,98.916720,36.842011
,99.621566,36.485153
,99.068850,37.463824
,98.980157,37.141773
,99.448580,37.335123
,99.590553,36.978999
,99.670364,36.398748
,100.494338,37.092011
,99.435629,37.256475
,100.736986,37.041075
,99.770522,36.530585
,99.642844,37.504224
,100.051697,37.523245
,99.879990,36.668530
,99.807927,37.514496
,99.361024,37.320905
,100.775440,37.224802
,100.531842,36.927204
,98.869134,36.880763
,99.655905,37.367489
,99.642114,37.383485
,99.698698,37.326024
,99.681607,37.494251
,100.716536,37.320504
,99.465520,37.102399
,99.312401,36.663020
,99.984439,37.340798
,100.391645,37.250823
,100.398309,37.499915
,98.993897,36.591923
,99.987518,36.520689
,99.417033,37.451923
,100.073733,36.327509
,99.159529,36.977990
,100.713045,37.399111
,99.332220,37.457311
,99.270798,36.488583
,99.254499,37.390663
,100.290586,37.318695
,100.409330,37.489160
,98.828906,36.955505
,99.089759,37.054436
,99.325879,37.518058
,100.282796,36.428166
,99.025176,36.719224
,99.881120,36.743844
,99.283300,37.159299
,100.168103,37.299892
,98.995281,36.969287
,100.277962,36.588613
,98.904284,37.135494
,100.101599,36.658598
,99.413179,36.573842
,100.277706,37.470684
,99.360914,36.808810
,100.056245,37.247808
,100.195565,36.534760
,100.492426,37.213558
,99.014456,36.749443
,100.031112,36.543744
,100.557373,37.109546
,99.434189,37.323500
,100.193037,36.631734
,100.477031,36.888749
,100.743733,37.140875
,100.071645,36.419362
,100.144477,37.536896
,99.231505,37.200989
,99.242721,37.431078
,100.031529,37.315238
,99.523996,36.633342
,100.113088,37.397596
,100.743539,36.923272
,100.795478,37.352414
,100.165264,37.514046
,99.806852,37.545415
,100.660073,37.321369
,99.528220,36.993498
,99.292029,37.110142
,100.212928,36.564504
,100.556566,37.251341
,99.093109,36.591282
,100.578484,37.404594
,99.684294,37.428007
,98.854025,36.540054
,99.215087,36.886650
,98.898942,37.073336
,99.390862,36.995279
,100.218089,36.443785
,99.161125,37.268098
,99.263082,36.916845
,100.217786,36.579454
,99.954414,36.509066
,98.879463,36.920392
,99.496347,36.529748
,99.747293,37.359814
,99.579434,36.911956
,99.099378,36.927103
,99.349448,37.439479
,99.392289,36.912118
,99.674024,36.683840
,99.742186,36.858168
,99.497795,37.204422
,100.170891,37.541242
,99.065514,36.647399
,98.952855,36.891449
,100.145296,37.523681
,100.716261,37.295735
,99.457185,36.693123
,100.819422,37.373093
,99.545746,37.067902
,99.781915,36.386860
,99.180886,37.075495
,99.247149,37.189480
,98.848325,36.730777
,100.201537,37.430361
,99.191566,37.485516
,99.333635,37.172061
,99.047345,37.125144
,99.653610,37.343714
,99.456426,36.785985
,100.647657,37.052633
,100.505873,36.847096
,100.289863,36.564608
,100.607956,37.145741
,99.037823,37.465346
,99.643690,37.283724
,99.820370,36.348706
,99.611134,37.124791
,99.197542,36.632873
,99.283959,37.284979
,98.878603,37.307124
,99.572587,36.765468
,99.280077,36.766379
,100.213939,37.279353
,99.210355,37.430519
,99.958252,36.540068
,99.170113,36.677707
,98.871355,36.781438
,100.113655,36.583657
,99.495270,36.537729
,99.388544,36.741600
,100.228027,37.477280
,99.475983,37.272322
,99.043021,36.677532
,99.641227,36.997285
,100.700123,36.737652
,99.234514,36.546015
,99.556059,37.519296
,98.866211,36.968032
,99.474677,36.535184
,99.993622,37.191217
,99.878536,37.401570
,99.449901,36.432683
,99.107985,36.921809
,99.794529,37.286653
,98.900031,36.943556
,98.967498,36.994563
,99.970040,36.417139
,99.961964,36.522929
,100.179718,36.666874
,98.873961,37.025518
,100.546073,37.235382
,99.221851,36.538100
,99.297309,36.781034
,99.739846,36.962898
,99.584184,36.436306
,98.838834,36.778785
,98.843538,37.012695
,99.447262,36.558183
,100.625039,37.365356
,99.371021,37.252425
,99.453977,37.399577
,99.608947,36.648002
,99.192217,37.333297
,100.733458,36.795466
,99.513287,37.465996
,100.717190,37.373104
,99.324893,36.889678
,99.134290,36.790121
,99.752764,37.285198
,99.905139,36.659742
,99.903706,37.577520
,100.194101,36.607330
,99.666572,37.228318
,100.162895,37.336370
,99.972547,37.399414
,99.443053,37.128600
,99.279945,37.071849
,100.155841,37.400574
,99.682177,36.447538
,100.271938,37.220557
,98.930476,36.613078
,99.421082,37.398328
,100.758316,36.931953
,99.047385,36.508200
,99.431618,36.456837
,100.615377,37.159988
,100.416893,36.514222
,100.101929,37.444932
,100.078640,36.500175
,99.528041,37.274157
,99.676030,37.027060
,99.187537,37.491846
,100.325082,37.314556
,99.481975,37.482896
,99.504008,36.480726
,99.287956,37.287866
,99.782465,36.781932
,99.876348,37.491205
,99.372240,36.841885
,99.589088,36.598769
,100.102317,37.270998
,100.015325,37.248500
,99.576022,36.388764
,99.102568,37.448433
,98.994837,37.293038
,100.744981,37.007871
,100.410698,37.306292
,99.824075,36.683365
,98.943408,37.216392
,99.748479,36.479358
,99.726378,36.559514
,100.648330,36.952714
,100.070950,36.430074
,99.565820,37.140874
,99.569926,36.780546
,99.694210,36.461397
,99.984945,36.631430
,100.592621,37.460608
,98.915412,37.304641
,100.032191,37.458015
,99.172385,36.654402
,99.384089,36.960437
,99.614990,36.839828
,100.763614,36.863558
,99.409073,37.541221
,99.775614,36.674821
,100.012825,37.565154
,99.468810,37.040140
,99.832980,36.561731
,99.551663,37.131687
,99.072346,37.271417
,100.585969,37.163098
,100.046248,36.495891
,100.207062,37.271433
,99.330529,36.978330
,99.770621,37.475323
,100.549658,36.884344
,98.965121,37.076692
,99.606153,36.468936
,99.204159,37.247194
,98.956694,37.103914
,99.430633,36.949439
,100.317188,37.480043
,99.274481,37.081674
,100.033447,37.461391
,99.225605,36.744372
,99.476315,36.775045
,98.874571,36.707274
,99.003748,36.898384
,100.094043,36.547647
,99.728402,36.780063
,99.536555,37.201228
,100.325143,36.685566
,99.019138,37.055078
,99.072250,37.325298
,100.409920,37.156578
,99.159688,36.941261
,99.404928,37.004910
,99.449082,37.223598
,100.109710,37.476935
,98.900858,37.293648
,99.204955,37.472641
,100.045781,37.477754
,98.914989,36.571793
,100.433474,36.861712
,98.953399,36.813513
,100.382854,37.436475
,100.337225,36.580015
,99.561498,37.056504
,100.715727,36.794528
,100.625546,36.963759
,100.365483,36.667738
,99.375385,37.003922
,99.586144,36.842848
,99.872527,36.663816
,100.578533,36.877114
,99.572906,37.101674
,100.270189,36.442359
,100.818504,37.338657
,99.517313,37.430306
,99.098830,36.882343
,99.687029,37.448935
,99.575326,37.387869
,99.858761,36.353560
,100.772161,37.170973
,99.209811,37.112348
,100.090970,36.664459
,100.154633,37.452818
,99.720777,37.556419
,99.736290,36.784862
,99.978416,36.578341
,99.056585,37.170755
,99.405661,36.505432
,100.204694,37.226231
,99.422005,36.601728
,99.771237,37.266172
,100.723420,36.765750
,100.413249,37.058806
,99.106674,37.323851
,99.528649,37.139822
,99.625814,37.259037
,99.750015,36.600606
,100.130269,36.308293
,100.181196,36.542900
,100.738325,37.407726
,99.642638,37.425189
,99.770954,37.408733
,99.818562,36.828058
,99.604801,37.406180
,99.166790,36.946629
,98.856684,36.749897
,100.811467,37.309759
,100.738241,36.976389
,99.653681,36.889282
,99.097821,36.689816
,99.446530,36.510243
,99.301952,37.289660
,99.072004,36.841094
,100.578876,37.390265
,99.153933,37.494900
,99.072544,37.262145
,99.955658,36.429489
,100.545700,37.287111
,100.070686,37.310100
,99.143216,37.405194
,99.325763,36.662529
,98.974978,37.351035
,100.108529,37.498684
,98.968006,36.943237
,99.021971,36.675050
,99.099507,36.916569
,100.268861,37.321958
,99.872574,37.354058
,99.602441,36.815673
,100.078579,37.412372
,100.009011,37.389286
,99.128676,36.572945
,100.685890,37.395670
,99.283677,36.974494
,99.135242,36.535231
,100.685181,37.182676
,99.112306,37.060821
,100.365163,37.333297
,100.270261,36.400106
,99.782703,37.323810
,99.939318,36.483157
,99.198531,37.167623
,100.760230,37.320269
,99.582573,37.013788
,99.674912,37.471030
,100.393904,37.347764
,99.482681,36.965470
,100.402656,37.155827
,99.200056,36.595112
,100.625998,37.203715
,99.276124,37.157238
,99.032006,36.893254
,99.807148,36.927949
,99.272034,37.475933
,100.480540,37.038062
,99.900853,37.348548
,100.615126,36.880415
,100.241365,37.433801
,99.627769,37.376682
,99.667052,37.322806
,99.612445,37.312139
,98.930586,36.841728
,99.927221,36.673405
,99.209638,37.229872
,99.200450,36.635368
,99.426160,36.537450
,99.260738,36.471198
,100.355310,37.210534
,99.331300,36.887834
,99.633362,36.567910
,98.821050,36.913063
,100.172853,37.240610
,98.915631,37.390926
,99.394609,37.319024
,99.482521,36.690886
,99.459494,36.474953
,99.571252,36.808566
,100.419764,36.545555
,100.159418,36.321112
,98.875877,36.890232
,99.833343,37.215403
,99.118886,36.621851
,98.965781,36.711702
,100.681334,37.032590
,100.693968,37.412030
,100.511281,37.085683
,99.894629,37.464785
,98.949132,37.388167
,99.109377,37.380337
,100.791956,37.309180
,99.294336,37.248654
,100.568814,37.124746
,100.712827,37.250966
,100.465389,37.475752
,100.592760,37.170853
,100.093037,37.200549
,99.824736,36.722508
,100.639061,36.940472
,99.780739,37.345954
,98.926260,37.213950
,99.117322,37.373415
,99.689270,37.546651
,99.803307,36.379095
,99.594905,36.385307
,99.678828,37.117836
,100.671016,36.982971
,100.609484,37.405194
,100.283516,37.291480
,100.547022,36.914846
,100.025286,36.587906
,100.248196,37.266127
,99.187279,37.163054
,99.181804,37.460661
,99.592342,37.470795
,99.368310,36.847257
,99.329497,37.499518
,99.577369,36.532344
,99.359997,36.638112
,100.337567,37.353266
,98.869811,37.029402
,99.547700,36.829075
,99.339151,36.928578
,98.911176,36.942860
,99.690102,36.857521
,99.487140,37.538553
,100.294457,37.238985
,99.060361,36.836370
,100.467998,37.452175
,100.049144,36.400113
,99.020615,36.648731
,100.295942,37.315305
,99.484811,36.894758
,99.101749,37.452805
,99.883111,36.682386
,100.491304,36.975337
,100.728730,36.999804
,98.901280,37.430355
,100.387472,37.169843
,99.639556,37.533364
,99.306034,37.216995
,99.950455,36.411698
,99.276215,37.186725
,100.625854,37.292698
,99.946256,37.398103
,100.546052,37.256791
,100.706230,37.083076
,99.399959,36.711442
,100.152404,37.197724
,99.545998,36.679069
,99.812338,36.372486
,99.454178,37.392165
,99.709619,36.989834
,99.465439,36.787037
,99.851734,37.020929
,99.563442,36.977498
,98.914285,37.239853
,100.271461,36.434000
,99.747735,36.604341
,99.327063,36.705979
,100.255408,37.516227
,99.588929,37.308118
,100.632502,36.858273
,100.512809,36.987141
,99.008293,37.428302
,100.433418,37.086135
,99.709282,36.656759
,99.194488,36.719867
,99.526254,37.061998
,100.530838,36.915337
,100.184787,36.402030
,100.797102,37.410819
,100.130712,37.480701
,99.720028,37.355379
,99.909131,36.486150
,99.819175,36.954817
,99.619972,36.652655
,99.562935,37.141845
,99.708730,37.543239
,100.666495,37.138583
,99.484786,36.681324
,99.316634,37.232057
,99.318978,36.638980
,99.238948,36.990746
,99.795257,37.166110
,99.319157,37.471379
,99.786682,36.429850
,99.779507,37.048530
,99.056708,36.572522
,98.828277,37.301279
,98.982252,36.551455
,99.303620,36.473584
,99.478309,36.851510
,99.131051,36.556959
,100.660405,36.932165
,99.353945,37.452692
,98.914029,37.154516
,98.890537,37.335623
,99.874415,37.573790
,100.668487,37.086886
,99.105812,36.768581
,100.410307,36.835592
,99.116123,36.815766
,99.504233,37.275293
,100.761331,37.126239
,100.301535,36.620754
,99.404287,37.062336
,98.853793,37.404563
,100.239820,37.357687
,100.235640,37.306354
,100.054299,37.357327
,100.150312,37.159880
,100.528958,37.092474
,99.029081,37.403414
,98.956198,37.473263
,99.759241,37.585634
,100.679223,36.976817
,99.812850,37.210599
,99.924209,37.598358
,99.296497,37.168705
,99.127769,36.732341
,100.206054,36.623562
,100.598704,37.423511
,99.966305,37.532589
,99.157090,37.054872
,99.403198,36.610180
,100.368818,36.633631
,99.581436,37.377144
,99.684146,36.416154
,98.900523,36.560626
,99.849414,36.583466
,99.037107,37.376731
,100.089392,37.202419
,98.935077,36.868200
,99.868238,37.559533
,98.855300,36.557079
,99.476003,36.832512
,98.884185,37.348600
,100.423663,37.414805
,100.469787,37.392894
,99.416387,37.136441
,98.901917,37.023738
,99.262334,36.716347
,100.679503,37.323742
,99.460914,37.523292
,99.827920,36.479233
,99.637391,37.421457
,100.415614,36.611724
,99.304876,37.243994
,100.189252,37.298388
,98.808678,37.277832
,100.297713,36.409228
,99.732045,37.545993
,99.756659,37.396703
,100.546588,36.861270
,99.953793,36.569803
,100.524643,36.842940
,99.729387,37.563142
,99.661411,36.841578
,100.223703,37.487216
,100.706311,36.786520
,100.804647,37.220886
,100.356401,36.644978
,100.566859,36.593381
,99.680903,37.412577
,99.070807,36.841235
,99.919852,37.039229
,99.291444,37.108193
,99.846554,37.327406
,99.057912,36.725669
,100.608107,37.208941
,99.545556,36.521051
,99.035482,36.884726
,99.240311,37.164455
,99.823009,37.296167
,100.071174,36.477519
,99.164196,36.573821
,99.667361,37.238972
,100.218773,36.469923
,99.144232,36.496600
,99.291124,36.892418
,99.502932,36.570148
,99.339092,36.563262
,100.729932,37.413035
,99.476924,37.141136
,99.544617,36.648537
,100.534836,36.962629
,100.087054,37.562139
,99.395430,37.319446
,99.680722,37.166747
,99.184815,37.335243
,99.274490,37.039521
,99.606065,36.972681
,99.848699,36.412772
,99.964895,37.208000
,99.495559,37.281548
,99.781687,37.174120
,99.102677,36.867903
,99.013008,36.568757
,99.779457,36.570110
,99.872856,36.631039
,99.629154,36.626842
,99.142272,36.922315
,100.430797,37.362462
,100.111424,36.352757
,99.147210,36.560999
,100.673642,37.047580
,98.953356,36.733690
,99.663980,36.979190
,100.107183,36.429853
,99.778450,36.569890
,99.989506,37.242477
,100.478667,37.244343
,100.377489,37.410178
,100.199506,36.580439
,99.094359,37.450134
,99.601846,36.494253
,99.708419,37.268996
,100.090108,37.450249
,99.893361,37.579461
,99.381038,37.282796
,98.874132,36.551458
,100.416119,37.393333
,99.898629,37.451109
,99.692968,36.573424
,99.640546,36.530331
,99.409100,36.475475
,100.423772,36.598785
,100.652244,37.037546
,100.284451,36.678737
,99.673343,37.012952
,100.155836,37.421258
,100.055067,37.487744
,99.429033,37.395524
,98.925904,37.204589
,99.997650,36.549864
,99.719784,36.868219
,100.264396,37.275263
,99.721093,36.923722
,99.719079,37.268122
,99.898387,36.550339
,99.436919,36.982603
,99.187631,37.407255
,98.945343,36.592731
,99.030405,36.878232
,100.633622,37.102241
,100.285398,36.594550
,100.144762,37.493440
,98.812075,37.341435
,100.146449,36.576234
,99.741175,37.441492
,99.945155,36.678121
,100.043021,37.197756
,99.552716,36.899751
,99.802204,36.593392
,100.269835,36.443312
,99.435600,36.788925
,99.413547,36.485646
,100.030493,37.270004
,99.776829,37.376413
,98.936558,36.684024
,100.265916,36.432992
,99.815702,37.023075
,99.511396,36.875175
,99.324774,36.463578
,99.325858,37.145288
,99.390135,36.520573
,99.926579,36.438140
,100.750023,37.137881
,99.448224,36.461371
,99.943875,37.507801
,99.111320,37.301012
,99.609680,36.588249
,99.607558,37.047048
,99.323687,37.310578
,99.620490,36.434036
,99.182477,36.844954
,99.590818,37.262185
,100.232871,36.536331
,100.664196,36.969010
,100.211213,36.608665
,100.214188,37.209974
,99.311698,37.313198
,99.092785,36.734646
,100.280257,37.474369
,98.798744,37.282523
,99.813915,36.491175
,99.096160,36.979179
,98.866864,36.970796
,100.536593,37.114005
,98.916441,36.779411
,99.471484,36.623427
,99.918718,36.446762
,100.714647,36.947197
